qf,Approach,estimate__,lower__,upper__
-0.6396539662565791,VSM,0.40364936615994057,0.3628560768284187,0.44541041220032257
-0.6396539662565791,LSI,0.428507718124018,0.38976229599607165,0.46700039903240276
-0.5904438064395509,FTLR,0.3871254541047491,0.34996949072863714,0.4245287969029136
-0.5904438064395509,LiSSA,0.39834111230593616,0.362526546957319,0.434162292947838
-0.5904438064395509,IR,0.2637119873907598,0.2329350710101001,0.2958822676108632
-0.5904438064395509,VSM,0.4017126685346398,0.36173925311145755,0.4428731641820678
-0.5904438064395509,LSI,0.426844473274243,0.38861732077145783,0.46477361861418565
-0.5412336466225225,FTLR,0.3867880850347124,0.3502524626781012,0.42353992649483424
-0.5412336466225225,LiSSA,0.398390757782053,0.3632038562813907,0.43367762533451876
-0.5412336466225225,IR,0.2658491720524908,0.23536321851991793,0.2976311245913268
-0.5412336466225225,VSM,0.3998460612596173,0.36027721558475967,0.44029408890966176
-0.5412336466225225,LSI,0.4251276678554604,0.3875636462426658,0.46257147969000206
-0.49202348680549424,FTLR,0.38638907048863375,0.350384080846457,0.4225214569394875
-0.49202348680549424,LiSSA,0.39840571584342055,0.36387424852429706,0.4332196260849656
-0.49202348680549424,IR,0.2680453206238351,0.23799899753908568,0.29944497483520155
-0.49202348680549424,VSM,0.39787320388156977,0.3592792969680331,0.4376784634060724
-0.49202348680549424,LSI,0.42341215732695947,0.3862433414685538,0.46046308641414924
-0.442813326988466,FTLR,0.38602497709211336,0.35030111344131104,0.4215847037852819
-0.442813326988466,LiSSA,0.39844478441152553,0.36435476008046996,0.4328051231864602
-0.442813326988466,IR,0.27025558606919053,0.24054784441296642,0.301174502982319
-0.442813326988466,VSM,0.3959763658600345,0.35791709231335805,0.43523434679760786
-0.442813326988466,LSI,0.4216635756640259,0.38523461900796735,0.45836454486081274
-0.3936031671714376,FTLR,0.3856633545874754,0.3504942860961825,0.42065615346848595
-0.3936031671714376,LiSSA,0.3985201102431697,0.36500907661719223,0.43239214508786117
-0.3936031671714376,IR,0.2725066525472122,0.2431251092094639,0.30290726388244743
-0.3936031671714376,VSM,0.3940483687666593,0.35648496305402155,0.43278345863992174
-0.3936031671714376,LSI,0.41996720371497,0.383973411566908,0.4562808908136137
-0.34439300735440936,FTLR,0.38531456657065233,0.3507096486362481,0.41970987198524917
-0.34439300735440936,LiSSA,0.3985392230401195,0.36560342231620413,0.43198348710372203
-0.34439300735440936,IR,0.2747711526157306,0.24573608472715683,0.3047819823244272
-0.34439300735440936,VSM,0.3921572778461363,0.35510663660102926,0.4302921229579354
-0.34439300735440936,LSI,0.41820666259922434,0.38277800027443276,0.45409687409816135
-0.295182847537381,FTLR,0.38496011123996465,0.3508771948179453,0.4187273372440031
-0.295182847537381,LiSSA,0.39860768303086,0.36611802127695253,0.4314814953749579
-0.295182847537381,IR,0.2770121130600754,0.2483443741974987,0.30670428967215024
-0.295182847537381,VSM,0.390216581395596,0.3537855296116177,0.42781945392140286
-0.295182847537381,LSI,0.4164030173741093,0.38146634374733057,0.4518838289307842
-0.24597268772035275,FTLR,0.38458073423742295,0.3511059964809085,0.4179306467226339
-0.24597268772035275,LiSSA,0.3986013866900294,0.36660712449520205,0.43105372516267554
-0.24597268772035275,IR,0.27929035813482883,0.2508321783798708,0.3085606854055976
